Date,Close,EPS - Est High (NTM).L1,EPS - Est High (NTM).L4,EPS - Est High (NTM).L6,EPS - Est High (NTM).L9,EPS - Est High (NTM).L15,EPS - Est High (NTM).L18,# Sell.L1,# Sell.L16,% Sell.L1,% Sell.L16,Mkt Cap.L1,Mkt Cap.L4,Mkt Cap.L7,Mkt Cap.L10,Mkt Cap.L17,Mkt Cap.L18,EPS - Est Avg (NTM).L1,EPS - Est Avg (NTM).L16
3/2/2011,26.0775,2.87,2.87,2.87,2.87,2.89,2.89,0.0,0.0,0.0,0.0,219113.1174,223083.2429,223419.3382,227032.3625,236926.1673,233334.149,172.02,183.06
3/3/2011,26.2,2.87,2.87,2.87,2.87,2.89,2.89,0.0,0.0,0.0,0.0,220142.4092,223335.3144,223419.3382,228628.8151,237640.3698,236926.1673,172.79,185.3
3/4/2011,25.9525,2.87,2.87,2.87,2.87,2.87,2.89,0.0,0.0,0.0,0.0,218062.8197,219806.3139,224931.767,227368.4578,235014.6254,237640.3698,171.67,186.21
3/7/2011,25.72,2.87,2.87,2.87,2.87,2.87,2.89,0.0,0.0,0.0,0.0,216109.2658,219113.1174,223083.2429,223419.3382,231065.5059,235014.6254,169.08,189.25
3/8/2011,25.91,2.87,2.87,2.87,2.87,2.87,2.89,0.0,0.0,0.0,0.0,217705.7184,220142.4092,223335.3144,223419.3382,228964.9103,231065.5059,166.89,190.42
3/9/2011,25.89,2.87,2.87,2.87,2.87,2.87,2.87,0.0,0.0,0.0,0.0,217537.6708,218062.8197,219806.3139,224931.767,228796.8627,228964.9103,169.05,189.03
3/10/2011,25.41,2.87,2.87,2.87,2.87,2.87,2.87,0.0,0.0,0.0,0.0,213504.5274,216109.2658,219113.1174,223083.2429,226528.2196,228796.8627,166.14,186.62
3/11/2011,25.68,2.87,2.87,2.87,2.87,2.87,2.87,0.0,0.0,0.0,0.0,215773.1706,217705.7184,220142.4092,223335.3144,227032.3625,226528.2196,168.07,187.76
3/14/2011,25.69,2.87,2.87,2.87,2.87,2.87,2.87,0.0,0.0,0.0,0.0,215857.1944,217537.6708,218062.8197,219806.3139,228628.8151,227032.3625,166.73,186.5
3/15/2011,25.39,2.87,2.87,2.87,2.87,2.87,2.87,0.0,0.0,0.0,0.0,213336.4798,213504.5274,216109.2658,219113.1174,227368.4578,228628.8151,165.08,180.42
3/16/2011,24.79,2.87,2.87,2.87,2.87,2.87,2.87,0.0,0.0,0.0,0.0,208295.0505,215773.1706,217705.7184,220142.4092,223419.3382,227368.4578,164.7,176.68
3/17/2011,24.78,2.87,2.87,2.87,2.87,2.87,2.87,0.0,0.0,0.0,0.0,208211.0267,215857.1944,217537.6708,218062.8197,223419.3382,223419.3382,160.97,177.75
3/18/2011,24.8,2.87,2.87,2.87,2.87,2.87,2.87,0.0,0.0,0.0,0.0,208379.0744,213336.4798,213504.5274,216109.2658,224931.767,223419.3382,161.82,177.24
3/21/2011,25.33,2.87,2.87,2.87,2.87,2.87,2.87,0.0,0.0,0.0,0.0,212832.3368,208295.0505,215773.1706,217705.7184,223083.2429,224931.767,164.525,173.29
3/22/2011,25.295,2.87,2.87,2.87,2.87,2.87,2.87,0.0,0.0,0.0,0.0,212538.2535,208211.0267,215857.1944,217537.6708,223335.3144,223083.2429,162.6,169.44
3/23/2011,25.54,2.87,2.87,2.87,2.87,2.87,2.87,0.0,0.0,0.0,0.0,214596.8371,208379.0744,213336.4798,213504.5274,219806.3139,223335.3144,165.32,172.02
3/24/2011,25.81,2.87,2.87,2.87,2.87,2.87,2.87,0.0,0.0,0.0,0.0,216865.4802,212832.3368,208295.0505,215773.1706,219113.1174,219806.3139,171.1,172.79
3/25/2011,25.62,2.87,2.87,2.87,2.87,2.87,2.87,0.0,0.0,0.0,0.0,215269.0276,212538.2535,208211.0267,215857.1944,220142.4092,219113.1174,170.98,171.67
3/28/2011,25.41,2.87,2.87,2.87,2.87,2.87,2.87,0.0,0.0,0.0,0.0,213504.5274,214596.8371,208379.0744,213336.4798,218062.8197,220142.4092,169.35,169.08
3/29/2011,25.49,2.87,2.87,2.87,2.87,2.87,2.87,0.0,0.0,0.0,0.0,214176.718,216865.4802,212832.3368,208295.0505,216109.2658,218062.8197,174.62,166.89
3/30/2011,25.61,2.87,2.87,2.87,2.87,2.87,2.87,0.0,0.0,0.0,0.0,215185.0038,215269.0276,212538.2535,208211.0267,217705.7184,216109.2658,179.42,169.05
3/31/2011,25.39,2.87,2.87,2.87,2.87,2.87,2.87,0.0,0.0,0.0,0.0,213336.4798,213504.5274,214596.8371,208379.0744,217537.6708,217705.7184,180.13,166.14
4/1/2011,25.48,2.87,2.87,2.87,2.87,2.87,2.87,0.0,0.0,0.0,0.0,214092.6941,214176.718,216865.4802,212832.3368,213504.5274,217537.6708,180.13,168.07
4/4/2011,25.55,2.87,2.87,2.87,2.87,2.87,2.87,0.0,0.0,0.0,0.0,214680.8609,215185.0038,215269.0276,212538.2535,215773.1706,213504.5274,182.94,166.73
4/5/2011,25.78,2.87,2.87,2.87,2.87,2.87,2.87,0.0,0.0,0.0,0.0,216613.4088,213336.4798,213504.5274,214596.8371,215857.1944,215773.1706,185.29,165.08
4/6/2011,26.15,2.87,2.87,2.87,2.87,2.87,2.87,0.0,0.0,0.0,0.0,219722.2901,214092.6941,214176.718,216865.4802,213336.4798,215857.1944,182.76,164.7
4/7/2011,26.2,2.87,2.87,2.87,2.87,2.87,2.87,0.0,0.0,0.0,0.0,220142.4092,214680.8609,215185.0038,215269.0276,208295.0505,213336.4798,184.91,160.97
4/8/2011,26.07,2.87,2.87,2.87,2.87,2.87,2.87,1.0,0.0,0.0333333333333333,0.0,219050.0995,216613.4088,213336.4798,213504.5274,208211.0267,208295.0505,184.71,161.82
4/11/2011,25.98,2.87,2.87,2.87,2.87,2.87,2.87,1.0,0.0,0.0333333333333333,0.0,218293.8852,219722.2901,214092.6941,214176.718,208379.0744,208211.0267,184.04,164.525
4/12/2011,25.64,2.87,2.87,2.87,2.87,2.87,2.87,1.0,0.0,0.0333333333333333,0.0,215437.0753,220142.4092,214680.8609,215185.0038,212832.3368,208379.0744,180.48,162.6
4/13/2011,25.63,2.87,2.87,2.87,2.87,2.87,2.87,1.0,0.0,0.0333333333333333,0.0,215353.0515,219050.0995,216613.4088,213336.4798,212538.2535,212832.3368,182.29,165.32
4/14/2011,25.42,2.87,2.87,2.87,2.87,2.87,2.87,1.0,0.0,0.0333333333333333,0.0,213588.5512,218293.8852,219722.2901,214092.6941,214596.8371,212538.2535,181.82,171.1
4/15/2011,25.37,2.87,2.87,2.87,2.87,2.87,2.87,1.0,0.0,0.0333333333333333,0.0,213168.4321,215437.0753,220142.4092,214680.8609,216865.4802,214596.8371,180.01,170.98
4/18/2011,25.08,2.87,2.87,2.87,2.87,2.87,2.87,1.0,0.0,0.0344827586206896,0.0,210731.7413,215353.0515,219050.0995,216613.4088,215269.0276,216865.4802,178.34,169.35
4/19/2011,25.15,2.87,2.87,2.87,2.87,2.87,2.87,1.0,0.0,0.0344827586206896,0.0,211319.9081,213588.5512,218293.8852,219722.2901,213504.5274,215269.0276,178.82,174.62
4/20/2011,25.76,2.87,2.87,2.87,2.87,2.87,2.87,1.0,0.0,0.0344827586206896,0.0,216445.3611,213168.4321,215437.0753,220142.4092,214176.718,213504.5274,183.87,179.42
4/21/2011,25.52,2.87,2.87,2.87,2.87,2.87,2.87,1.0,0.0,0.0357142857142857,0.0,214428.7894,210731.7413,215353.0515,219050.0995,215185.0038,214176.718,185.89,180.13
4/25/2011,25.61,2.87,2.87,2.87,2.87,2.87,2.87,1.0,0.0,0.037037037037037,0.0,215185.0038,211319.9081,213588.5512,218293.8852,213336.4798,215185.0038,185.42,180.13
4/26/2011,26.19,2.87,2.87,2.87,2.87,2.87,2.87,1.0,0.0,0.037037037037037,0.0,220058.3854,216445.3611,213168.4321,215437.0753,214092.6941,213336.4798,182.3,182.94
4/27/2011,26.38,2.87,2.87,2.87,2.87,2.87,2.87,1.0,0.0,0.0384615384615384,0.0,221654.838,214428.7894,210731.7413,215353.0515,214680.8609,214092.6941,196.63,185.29
4/28/2011,26.71,2.92,2.87,2.87,2.87,2.87,2.87,1.0,0.0,0.0384615384615384,0.0,225239.2148,215185.0038,211319.9081,213588.5512,216613.4088,214680.8609,195.07,182.76
4/29/2011,25.92,2.92,2.87,2.87,2.87,2.87,2.87,1.0,0.0,0.037037037037037,0.0,218577.3286,220058.3854,216445.3611,213168.4321,219722.2901,216613.4088,195.81,184.91
5/2/2011,25.66,2.92,2.87,2.87,2.87,2.87,2.87,1.0,1.0,0.037037037037037,0.0333333333333333,216384.8091,221654.838,214428.7894,210731.7413,220142.4092,219722.2901,201.19,184.71
5/3/2011,25.81,2.92,2.92,2.87,2.87,2.87,2.87,1.0,1.0,0.037037037037037,0.0333333333333333,217649.7242,225239.2148,215185.0038,211319.9081,219050.0995,220142.4092,198.45,184.04
5/4/2011,26.06,2.92,2.92,2.87,2.87,2.87,2.87,1.0,1.0,0.037037037037037,0.0333333333333333,219757.916,218577.3286,220058.3854,216445.3611,218293.8852,219050.0995,199.97,180.48
5/5/2011,25.79,2.92,2.92,2.92,2.87,2.87,2.87,1.0,1.0,0.037037037037037,0.0333333333333333,217481.0688,216384.8091,221654.838,214428.7894,215437.0753,218293.8852,197.11,182.29
5/6/2011,25.87,2.92,2.92,2.92,2.87,2.87,2.87,1.0,1.0,0.037037037037037,0.0333333333333333,218155.6902,217649.7242,225239.2148,215185.0038,215353.0515,215437.0753,197.6,181.82
5/9/2011,25.83,2.92,2.92,2.92,2.87,2.87,2.87,1.0,1.0,0.037037037037037,0.0333333333333333,217818.3795,219757.916,218577.3286,220058.3854,213588.5512,215353.0515,200.8,180.01
5/10/2011,25.67,2.92,2.92,2.92,2.92,2.87,2.87,1.0,1.0,0.037037037037037,0.0344827586206896,216469.1368,217481.0688,216384.8091,221654.838,213168.4321,213588.5512,203.94,178.34
5/11/2011,25.36,2.92,2.92,2.92,2.92,2.87,2.87,1.0,1.0,0.037037037037037,0.0344827586206896,213854.9789,218155.6902,217649.7242,225239.2148,210731.7413,213168.4321,204.38,178.82
5/12/2011,25.32,2.92,2.92,2.92,2.92,2.87,2.87,1.0,1.0,0.037037037037037,0.0344827586206896,213517.6682,217818.3795,219757.916,218577.3286,211319.9081,210731.7413,206.07,183.87
5/13/2011,25.03,2.92,2.92,2.92,2.92,2.87,2.87,1.0,1.0,0.0384615384615384,0.0357142857142857,211072.1657,216469.1368,217481.0688,216384.8091,216445.3611,211319.9081,202.56,185.89
5/16/2011,24.57,2.92,2.92,2.92,2.92,2.87,2.87,1.0,1.0,0.0384615384615384,0.037037037037037,207193.0927,213854.9789,218155.6902,217649.7242,214428.7894,216445.3611,192.51,185.42
5/17/2011,24.52,2.92,2.92,2.92,2.92,2.87,2.87,1.0,1.0,0.0384615384615384,0.037037037037037,206771.4544,213517.6682,217818.3795,219757.916,215185.0038,214428.7894,194.81,182.3
5/18/2011,24.69,2.92,2.92,2.92,2.92,2.92,2.87,1.0,1.0,0.0384615384615384,0.0384615384615384,208205.0248,211072.1657,216469.1368,217481.0688,220058.3854,215185.0038,197.09,196.63
5/19/2011,24.715,2.92,2.92,2.92,2.92,2.92,2.87,1.0,1.0,0.0384615384615384,0.0384615384615384,208415.844,207193.0927,213854.9789,218155.6902,221654.838,220058.3854,198.805,195.07
5/20/2011,24.49,2.92,2.92,2.92,2.92,2.92,2.87,1.0,1.0,0.0384615384615384,0.037037037037037,206518.4713,206771.4544,213517.6682,217818.3795,225239.2148,221654.838,198.65,195.81
5/23/2011,24.17,2.92,2.92,2.92,2.92,2.92,2.92,1.0,1.0,0.0384615384615384,0.037037037037037,203819.9858,208205.0248,211072.1657,216469.1368,218577.3286,225239.2148,196.22,201.19
5/24/2011,24.15,2.92,2.92,2.92,2.92,2.92,2.92,1.0,1.0,0.0384615384615384,0.037037037037037,203651.3305,208415.844,207193.0927,213854.9789,216384.8091,218577.3286,193.27,198.45
5/25/2011,24.19,2.92,2.92,2.92,2.92,2.92,2.92,1.0,1.0,0.0384615384615384,0.037037037037037,203988.6412,206518.4713,206771.4544,213517.6682,217649.7242,216384.8091,192.26,199.97
5/26/2011,24.67,2.92,2.92,2.92,2.92,2.92,2.92,1.0,1.0,0.0384615384615384,0.037037037037037,208036.3695,203819.9858,208205.0248,211072.1657,219757.916,217649.7242,195.0,197.11
5/27/2011,24.76,2.92,2.92,2.92,2.92,2.92,2.92,1.0,1.0,0.0384615384615384,0.037037037037037,208795.3185,203651.3305,208415.844,207193.0927,217481.0688,219757.916,194.13,197.6
5/31/2011,25.01,2.92,2.92,2.92,2.92,2.92,2.92,1.0,1.0,0.0384615384615384,0.037037037037037,210903.5103,203988.6412,206518.4713,206771.4544,218155.6902,217481.0688,196.69,200.8
6/1/2011,24.43,2.92,2.92,2.92,2.92,2.92,2.92,1.0,1.0,0.0384615384615384,0.037037037037037,206012.5053,208036.3695,203819.9858,208205.0248,217818.3795,218155.6902,192.395,203.94
6/2/2011,24.22,2.92,2.92,2.92,2.92,2.92,2.92,1.0,1.0,0.0384615384615384,0.037037037037037,204241.6242,208795.3185,203651.3305,208415.844,216469.1368,217818.3795,193.65,204.38
6/3/2011,23.905,2.92,2.92,2.92,2.92,2.92,2.92,1.0,1.0,0.0384615384615384,0.037037037037037,201585.3025,210903.5103,203988.6412,206518.4713,213854.9789,216469.1368,188.32,206.07
6/6/2011,24.01,2.92,2.92,2.92,2.92,2.92,2.92,1.0,1.0,0.04,0.0384615384615384,202470.743,206012.5053,208036.3695,203819.9858,213517.6682,213854.9789,185.69,202.56
6/7/2011,24.06,2.92,2.92,2.92,2.92,2.92,2.92,1.0,1.0,0.0384615384615384,0.0384615384615384,202892.3814,204241.6242,208795.3185,203651.3305,211072.1657,213517.6682,187.55,192.51
6/8/2011,23.94,2.92,2.92,2.92,2.92,2.92,2.92,1.0,1.0,0.0384615384615384,0.0384615384615384,201880.4493,201585.3025,210903.5103,203988.6412,207193.0927,211072.1657,188.05,194.81
6/9/2011,23.96,2.92,2.92,2.92,2.92,2.92,2.92,1.0,1.0,0.0384615384615384,0.0384615384615384,202049.1047,202470.743,206012.5053,208036.3695,206771.4544,207193.0927,189.68,197.09
6/10/2011,23.705,2.92,2.92,2.92,2.92,2.92,2.92,1.0,1.0,0.0384615384615384,0.0384615384615384,199898.749,202892.3814,204241.6242,208795.3185,208205.0248,206771.4544,186.53,198.805
6/13/2011,24.04,2.92,2.92,2.92,2.92,2.92,2.92,1.0,1.0,0.0384615384615384,0.0384615384615384,202723.7261,201880.4493,201585.3025,210903.5103,208415.844,208205.0248,186.29,198.65
6/14/2011,24.22,2.92,2.92,2.92,2.92,2.92,2.92,1.0,1.0,0.0384615384615384,0.0384615384615384,204241.6242,202049.1047,202470.743,206012.5053,206518.4713,208415.844,189.96,196.22
6/15/2011,23.74,2.92,2.92,2.92,2.92,2.92,2.92,1.0,1.0,0.0384615384615384,0.0384615384615384,200193.8959,199898.749,202892.3814,204241.6242,203819.9858,206518.4713,185.98,193.27
6/16/2011,23.995,3.03,2.92,2.92,2.92,2.92,2.92,1.0,1.0,0.037037037037037,0.0384615384615384,202344.2515,202723.7261,201880.4493,201585.3025,203651.3305,203819.9858,183.65,192.26
6/17/2011,24.26,3.03,2.92,2.92,2.92,2.92,2.92,1.0,1.0,0.0384615384615384,0.0384615384615384,204578.9349,204241.6242,202049.1047,202470.743,203988.6412,203651.3305,186.37,195.0
6/20/2011,24.47,3.03,2.92,2.92,2.92,2.92,2.92,1.0,1.0,0.0384615384615384,0.0384615384615384,206349.816,200193.8959,199898.749,202892.3814,208036.3695,203988.6412,187.72,194.13
6/21/2011,24.76,3.03,3.03,2.92,2.92,2.92,2.92,1.0,1.0,0.0384615384615384,0.0384615384615384,208795.3185,202344.2515,202723.7261,201880.4493,208795.3185,208036.3695,194.23,196.69
6/22/2011,24.65,3.03,3.03,2.92,2.92,2.92,2.92,1.0,1.0,0.0384615384615384,0.0384615384615384,207867.7141,204578.9349,204241.6242,202049.1047,210903.5103,208795.3185,191.63,192.395
6/23/2011,24.63,3.03,3.03,3.03,2.92,2.92,2.92,1.0,1.0,0.0384615384615384,0.0384615384615384,207699.0588,206349.816,200193.8959,199898.749,206012.5053,210903.5103,194.16,193.65
6/24/2011,24.3,3.03,3.03,3.03,2.92,2.92,2.92,1.0,1.0,0.0384615384615384,0.0384615384615384,204916.2456,208795.3185,202344.2515,202723.7261,204241.6242,206012.5053,192.55,188.32
6/27/2011,25.2,3.03,3.03,3.03,2.92,2.92,2.92,1.0,1.0,0.0384615384615384,0.04,212505.7361,207867.7141,204578.9349,204241.6242,201585.3025,204241.6242,201.25,185.69
6/28/2011,25.8,3.03,3.03,3.03,3.03,2.92,2.92,1.0,1.0,0.0384615384615384,0.0384615384615384,217565.3965,207699.0588,206349.816,200193.8959,202470.743,201585.3025,202.35,187.55
6/29/2011,25.62,3.03,3.03,3.03,3.03,2.92,2.92,1.0,1.0,0.0384615384615384,0.0384615384615384,216047.4984,204916.2456,208795.3185,202344.2515,202892.3814,202470.743,204.18,188.05
6/30/2011,26.0,3.03,3.03,3.03,3.03,2.92,2.92,1.0,1.0,0.0384615384615384,0.0384615384615384,219251.95,212505.7361,207867.7141,204578.9349,201880.4493,202892.3814,204.49,189.68
7/1/2011,26.02,3.03,3.03,3.03,3.03,2.92,2.92,1.0,1.0,0.0384615384615384,0.0384615384615384,219420.6053,217565.3965,207699.0588,206349.816,202049.1047,201880.4493,209.49,186.53
7/5/2011,26.03,3.03,3.03,3.03,3.03,2.92,2.92,1.0,1.0,0.0384615384615384,0.0384615384615384,219504.933,216047.4984,204916.2456,208795.3185,199898.749,202049.1047,213.19,186.29
7/6/2011,26.33,3.03,3.03,3.03,3.03,2.92,2.92,1.0,1.0,0.0384615384615384,0.0384615384615384,222034.7632,219251.95,212505.7361,207867.7141,202723.7261,199898.749,214.19,189.96
7/7/2011,26.77,3.03,3.03,3.03,3.03,3.03,2.92,1.0,1.0,0.0384615384615384,0.0384615384615384,225745.1808,219420.6053,217565.3965,207699.0588,204241.6242,202723.7261,216.74,185.98
7/8/2011,26.92,3.03,3.03,3.03,3.03,3.03,2.92,1.0,1.0,0.0384615384615384,0.037037037037037,227010.0959,219504.933,216047.4984,204916.2456,200193.8959,204241.6242,218.28,183.65
7/11/2011,26.63,3.03,3.03,3.03,3.03,3.03,2.92,1.0,1.0,0.0384615384615384,0.0384615384615384,224564.5934,222034.7632,219251.95,212505.7361,202344.2515,200193.8959,212.55,186.37
7/12/2011,26.54,3.03,3.03,3.03,3.03,3.03,3.03,1.0,1.0,0.0384615384615384,0.0384615384615384,223805.6443,225745.1808,219420.6053,217565.3965,204578.9349,202344.2515,211.23,187.72
7/13/2011,26.63,3.03,3.03,3.03,3.03,3.03,3.03,1.0,1.0,0.0384615384615384,0.0384615384615384,224564.5934,227010.0959,219504.933,216047.4984,206349.816,204578.9349,213.5,194.23
7/14/2011,26.47,3.03,3.03,3.03,3.03,3.03,3.03,1.0,1.0,0.0384615384615384,0.0384615384615384,223215.3506,224564.5934,222034.7632,219251.95,208795.3185,206349.816,210.38,191.63
7/15/2011,26.78,3.03,3.03,3.03,3.03,3.03,3.03,1.0,1.0,0.0384615384615384,0.0384615384615384,225829.5085,223805.6443,225745.1808,219420.6053,207867.7141,208795.3185,212.87,194.16
7/18/2011,26.59,3.03,3.03,3.03,3.03,3.03,3.03,1.0,1.0,0.0384615384615384,0.0384615384615384,224227.2827,224564.5934,227010.0959,219504.933,207699.0588,207867.7141,211.53,192.55
7/19/2011,27.54,3.03,3.03,3.03,3.03,3.03,3.03,1.0,1.0,0.0384615384615384,0.0384615384615384,232238.4116,223215.3506,224564.5934,222034.7632,204916.2456,207699.0588,218.06,201.25
7/20/2011,27.06,2.92,3.03,3.03,3.03,3.03,3.03,1.0,1.0,0.0384615384615384,0.0384615384615384,228190.6833,225829.5085,223805.6443,225745.1808,212505.7361,204916.2456,215.55,202.35
7/21/2011,27.095,2.92,3.03,3.03,3.03,3.03,3.03,1.0,1.0,0.037037037037037,0.0384615384615384,226947.72,224227.2827,224564.5934,227010.0959,217565.3965,212505.7361,213.21,204.18
7/22/2011,27.53,3.16,3.03,3.03,3.03,3.03,3.03,1.0,1.0,0.037037037037037,0.0384615384615384,230591.28,232238.4116,223215.3506,224564.5934,216047.4984,217565.3965,216.52,204.49
7/25/2011,27.91,3.16,2.92,3.03,3.03,3.03,3.03,1.0,1.0,0.037037037037037,0.0384615384615384,233774.16,228190.6833,225829.5085,223805.6443,219251.95,216047.4984,213.49,209.49
7/26/2011,28.08,3.16,2.92,3.03,3.03,3.03,3.03,1.0,1.0,0.037037037037037,0.0384615384615384,235198.08,226947.72,224227.2827,224564.5934,219420.6053,219251.95,214.18,213.19
7/27/2011,27.33,3.16,3.16,2.92,3.03,3.03,3.03,1.0,1.0,0.037037037037037,0.0384615384615384,228916.08,230591.28,232238.4116,223215.3506,219504.933,219420.6053,222.518,214.19
7/28/2011,27.72,3.16,3.16,2.92,3.03,3.03,3.03,1.0,1.0,0.037037037037037,0.0384615384615384,232245.5275,233774.16,228190.6833,225829.5085,222034.7632,219504.933,223.9,216.74
7/29/2011,27.4,3.16,3.16,3.16,3.03,3.03,3.03,1.0,1.0,0.037037037037037,0.0384615384615384,229564.4824,235198.08,226947.72,224227.2827,225745.1808,222034.7632,222.52,218.28
8/1/2011,27.27,3.16,3.16,3.16,2.92,3.03,3.03,1.0,1.0,0.037037037037037,0.0384615384615384,228475.3079,228916.08,230591.28,232238.4116,227010.0959,225745.1808,221.32,212.55
8/2/2011,26.8,3.16,3.16,3.16,2.92,3.03,3.03,1.0,1.0,0.037037037037037,0.0384615384615384,224537.523,232245.5275,233774.16,228190.6833,224564.5934,227010.0959,211.7,211.23
8/3/2011,26.92,3.16,3.16,3.16,3.16,3.03,3.03,1.0,1.0,0.037037037037037,0.0384615384615384,225542.9149,229564.4824,235198.08,226947.72,223805.6443,224564.5934,209.96,213.5
8/4/2011,25.94,3.16,3.16,3.16,3.16,3.03,3.03,1.0,1.0,0.037037037037037,0.0384615384615384,217332.2144,228475.3079,228916.08,230591.28,224564.5934,223805.6443,201.48,210.38
8/5/2011,25.68,3.16,3.16,3.16,3.16,3.03,3.03,1.0,1.0,0.037037037037037,0.0384615384615384,215153.8653,224537.523,232245.5275,233774.16,223215.3506,224564.5934,202.7,212.87
8/8/2011,24.48,3.16,3.16,3.16,3.16,3.03,3.03,1.0,1.0,0.037037037037037,0.0384615384615384,205099.9463,225542.9149,229564.4824,235198.08,225829.5085,223215.3506,193.7,211.53
8/9/2011,25.58,3.16,3.16,3.16,3.16,2.92,3.03,1.0,1.0,0.037037037037037,0.0384615384615384,214316.0387,217332.2144,228475.3079,228916.08,224227.2827,225829.5085,205.09,218.06
8/10/2011,24.2,3.16,3.16,3.16,3.16,2.92,3.03,1.0,1.0,0.037037037037037,0.0384615384615384,202754.0319,215153.8653,224537.523,232245.5275,232238.4116,224227.2827,194.13,215.55
8/11/2011,25.19,3.16,3.16,3.16,3.16,3.16,3.03,1.0,1.0,0.037037037037037,0.037037037037037,211048.515,205099.9463,225542.9149,229564.4824,228190.6833,232238.4116,198.36,213.21
8/12/2011,25.1,3.16,3.16,3.16,3.16,3.16,2.92,1.0,1.0,0.037037037037037,0.037037037037037,210294.4711,214316.0387,217332.2144,228475.3079,226947.72,228190.6833,202.3,216.52
8/15/2011,25.51,3.16,3.16,3.16,3.16,3.16,2.92,1.0,1.0,0.0384615384615384,0.037037037037037,213729.5601,202754.0319,215153.8653,224537.523,230591.28,226947.72,202.95,213.49
8/16/2011,25.35,3.16,3.16,3.16,3.16,3.16,3.16,1.0,1.0,0.0384615384615384,0.037037037037037,212389.0376,211048.515,205099.9463,225542.9149,233774.16,230591.28,197.68,214.18
8/17/2011,25.245,3.16,3.16,3.16,3.16,3.16,3.16,1.0,1.0,0.037037037037037,0.037037037037037,211509.3197,210294.4711,214316.0387,217332.2144,235198.08,233774.16,195.93,222.518
8/18/2011,24.67,3.16,3.16,3.16,3.16,3.16,3.16,1.0,1.0,0.037037037037037,0.037037037037037,206691.8168,213729.5601,202754.0319,215153.8653,228916.08,235198.08,182.52,223.9
8/19/2011,24.05,3.16,3.16,3.16,3.16,3.16,3.16,1.0,1.0,0.0357142857142857,0.037037037037037,201497.2921,212389.0376,211048.515,205099.9463,232245.5275,228916.08,178.93,222.52
8/22/2011,23.98,3.16,3.16,3.16,3.16,3.16,3.16,1.0,1.0,0.037037037037037,0.037037037037037,200910.8135,211509.3197,210294.4711,214316.0387,229564.4824,232245.5275,177.54,221.32
8/23/2011,24.72,3.16,3.16,3.16,3.16,3.16,3.16,1.0,1.0,0.037037037037037,0.037037037037037,207110.7301,206691.8168,213729.5601,202754.0319,228475.3079,229564.4824,193.55,211.7
8/24/2011,24.9,3.16,3.16,3.16,3.16,3.16,3.16,1.0,1.0,0.037037037037037,0.037037037037037,208618.818,201497.2921,212389.0376,211048.515,224537.523,228475.3079,193.73,209.96
8/25/2011,24.57,3.16,3.16,3.16,3.16,3.16,3.16,1.0,1.0,0.0384615384615384,0.037037037037037,205853.9903,200910.8135,211509.3197,210294.4711,225542.9149,224537.523,192.03,201.48
8/26/2011,25.25,3.16,3.16,3.16,3.16,3.16,3.16,1.0,1.0,0.0384615384615384,0.037037037037037,211551.211,207110.7301,206691.8168,213729.5601,217332.2144,225542.9149,199.27,202.7
8/29/2011,25.84,3.16,3.16,3.16,3.16,3.16,3.16,1.0,1.0,0.0384615384615384,0.037037037037037,216494.3878,208618.818,201497.2921,212389.0376,215153.8653,217332.2144,206.53,193.7
8/30/2011,26.23,3.16,3.16,3.16,3.16,3.16,3.16,1.0,1.0,0.0384615384615384,0.037037037037037,219761.9115,205853.9903,200910.8135,211509.3197,205099.9463,215153.8653,210.92,205.09
8/31/2011,26.6,3.16,3.16,3.16,3.16,3.16,3.16,1.0,1.0,0.0384615384615384,0.037037037037037,222861.8698,211551.211,207110.7301,206691.8168,214316.0387,205099.9463,215.23,194.13
9/1/2011,26.21,3.16,3.16,3.16,3.16,3.16,3.16,1.0,1.0,0.0384615384615384,0.037037037037037,219594.3461,216494.3878,208618.818,201497.2921,202754.0319,214316.0387,212.54,198.36
9/2/2011,25.8,3.16,3.16,3.16,3.16,3.16,3.16,1.0,1.0,0.0384615384615384,0.037037037037037,216159.2572,219761.9115,205853.9903,200910.8135,211048.515,202754.0319,210.0,202.3
9/6/2011,25.51,3.16,3.16,3.16,3.16,3.16,3.16,1.0,1.0,0.0384615384615384,0.0384615384615384,213729.5601,222861.8698,211551.211,207110.7301,210294.4711,211048.515,216.18,202.95
9/7/2011,26.0,3.16,3.16,3.16,3.16,3.16,3.16,1.0,1.0,0.0384615384615384,0.0384615384615384,217834.9103,219594.3461,216494.3878,208618.818,213729.5601,210294.4711,219.9,197.68
9/8/2011,26.22,3.16,3.16,3.16,3.16,3.16,3.16,1.0,1.0,0.0384615384615384,0.037037037037037,219678.1288,216159.2572,219761.9115,205853.9903,212389.0376,213729.5601,217.26,195.93
9/9/2011,25.74,3.16,3.16,3.16,3.16,3.16,3.16,1.0,1.0,0.0384615384615384,0.037037037037037,215656.5612,213729.5601,222861.8698,211551.211,211509.3197,212389.0376,211.39,182.52
9/12/2011,25.89,3.16,3.16,3.16,3.16,3.16,3.16,1.0,1.0,0.0384615384615384,0.0357142857142857,216913.3011,217834.9103,219594.3461,216494.3878,206691.8168,211509.3197,216.56,178.93
9/13/2011,26.04,3.16,3.16,3.16,3.16,3.16,3.16,1.0,1.0,0.0384615384615384,0.037037037037037,218170.041,219678.1288,216159.2572,219761.9115,201497.2921,206691.8168,219.53,177.54
